selectedFuelFlow1,selectedFuelFlow2,altitude,Airspeed,groundAirSpeed,grossWeight,totalAirTemperatureCelsius,angleOfAttackVoted,horizontalStabilizerPosition,latitude,longitude,trackAngleTrue,totalFuelWeight,Month,Day,GMTHours,GMTMinutes,GMTSeconds,mach,fmcMach
65488,64960,-37574,47.875,451.25,1309760,-6.875,26.23533216,-14.4375,90.0877329,-78.3106719,-11.33814848,804906.762,13,45,28,11,31,0.5115,-0.326
55856,480,-98387,170.875,673.25,764480,213.375,25.66404352,-14.4375,179.99985762,59.50179018,-108.1935456,56217.81,13,45,31,49,62,1.02275,-0.0380000000000003
14832,54000,-389,511,1020.75,764480,-124.875,56.20601312,-8.953125,-123.79407702,-0.00114161999999929,-1.14284351999999,56217.81,15,33,31,49,49,1.018,3.198
65472,656,-59905,415.75,1006,764480,-0.25,88.50579392,-8.953125,-66.5772711,134.99984994,-23.99438912,56217.81,15,33,13,63,60,0.07175,1.022
50304,62896,-3891,105.875,831.5,764480,159,-0.395640639999982,-0.0625,-122.70505806,-90.0001263,146.16200128,56217.81,15,33,31,47,41,0.03625,0.99
65120,63824,-1008,361.875,383.75,764480,-92.875,-4.17493471999998,8.421875,-112.53308886,0.0443490000000126,-0.527609599999948,56217.81,15,33,31,26,31,0.64125,-4.014
62624,65408,-1521,255.875,511.75,764480,82.5,87.14349024,8.421875,-78.30225984,-5.39096621999999,-16.96314432,56217.81,15,33,7,0,37,0.73875,-0.00600000000000023
50736,54768,84735,273.875,1009,1047040,-122.625,59.5458544,8.421875,-18.25733166,94.21842132,-85.7814528,879643.38,15,33,3,40,41,0.34325,0.022
61520,56624,101695,357.875,1023.5,1047040,103.875,-0.571421759999993,8.421875,8.52144246,80.8566408,169.01354688,879643.38,15,33,8,38,58,1.0235,0.732
20976,53232,-641,511.75,740.5,426880,-190.75,-41.66025856,8.421875,-56.25012054,-20.59999512,-0.0881567999999788,397052.062,15,33,29,18,31,0.67975,-0.00200000000000067
2896,64832,-1427,127.875,1000.5,426880,-0.375,89.95598816,8.421875,-66.98513886,-138.02137518,-1.23073407999999,397052.062,15,33,26,3,25,0.12775,0.766
24432,16976,-91202,383.875,95.75,9920,-1.375,-78.61823904,8.421875,-99.30949608,-5.54117015999995,-133.76969856,898162.188,15,33,31,56,41,1.0195,-0.118
33184,8176,-108609,510.25,847.75,9920,-225.5,-0.0880236799999921,8.421875,140.99684244,156.61854414,-168.31068864,898162.188,15,33,11,63,31,0.25225,3.582
65360,64832,-65655,511.75,255.75,9920,-14.625,-54.5362256,-12.8828125,-4.89623705999996,157.58774442,-79.1896608,898162.188,7,11,31,63,62,0.71575,-1.96
19280,65520,-111105,510.625,895.75,1240960,57.625,-28.1690576,-12.8828125,-12.2539891799999,180.08191182,-176.48451072,296300.928,7,11,7,63,59,0.926,-0.146000000000001
20464,64768,-161,243,841.25,1240960,63.875,-5.27356671999999,-12.8828125,110.93978778,-0.124908479999999,174.28698048,296300.928,7,11,29,57,60,0.885,-0.406
28656,65056,-41345,493.625,358.75,1240960,143.75,-0.21985952,-8.6953125,-90.00321618,-0.177266219999966,-168.57436032,296300.928,7,11,31,63,22,0.51175,0.334
5280,18416,-760,241.75,866,1240960,-90.375,-35.2003024,13.71875,-2.54430467999999,6.66303618,-47.37327808,296300.928,25,41,29,42,50,0.74175,-0.016
9488,58352,37715,424.875,1000,1240960,-117,-2.85657631999999,13.71875,-31.73446914,66.18147882,-67.85177856,296300.928,25,41,7,63,18,0.535,-1.914
28656,65520,-50713,511.375,1000.25,1240960,-0.25,-7.64661183999999,13.71875,-0.197349719999954,44.94696402,-92.90058816,296300.928,25,41,7,16,63,0.656,-3.01
65520,45376,-107835,511.375,191.75,705600,-180.375,-9.14075136,13.71875,-5.01966276,116.03160846,-162.94936448,59745.202,25,41,11,49,44,1.02325,0.35
65504,64864,-66584,511.875,139.75,834240,-0.75,-33.79405344,13.71875,-168.66224982,-4.32168743999996,-178.85755584,902571.428,25,41,18,45,11,0.803,2.314
65488,27120,-257,471.875,1022.75,1258240,-242.375,78.26654368,13.71875,-0.505138980000002,-0.176236259999966,-8.43775999999997,901689.58,25,41,2,21,35,0.91975,0.382
42992,16352,-32861,314.25,683.75,1258240,-199.375,-1.27454623999998,13.71875,-0.270649259999966,131.8780167,-81.65059648,901689.58,25,41,7,42,61,0.63975,4.094
54112,25840,-250,497.375,577.25,480960,-20.125,-50.22958816,13.71875,94.16846898,123.83773866,33.66208448,902571.428,25,41,31,41,63,0.44775,1.02
32576,48704,-15793,327.875,515.75,480960,-26.5,-46.23056768,-0.0546875,-95.52161556,0.0824575200000126,-45.08812352,902571.428,18,3,31,53,63,1.018,1.766
32736,65424,-37409,247.875,324.75,1305600,-2,-9.62414944,-0.0546875,-0.236317259999966,3.1748769,179.91197632,750673.11,18,3,31,63,63,1.018,-2.722
64832,608,88959,159.875,139.25,1305600,-2.125,-81.60651808,-0.0078125,-3.72035669999998,-0.49895849999999,-0.0881567999999788,750673.11,18,3,27,63,21,0.15575,-0.048
61024,61696,-118854,68.875,639.75,1305600,102.875,39.3310256,2.8671875,-39.28894434,-18.16463382,-0.351828479999995,750673.11,18,3,30,56,21,0.994,-0.0120000000000005
63344,42864,-28231,253.875,976.75,1305600,23.875,-73.16902432,-0.2265625,17.48851932,60.4026705,-0.176047359999984,750673.11,18,3,0,23,15,0.51175,-0.0299999999999994
42656,22960,65479,167.875,963.5,1305600,-128.125,-73.16902432,-0.2265625,110.38497834,-15.3548799,-33.83813184,750673.11,18,3,0,63,45,1.0225,-0.0820000000000007
41136,62960,89255,415.875,996,1305600,-121.875,54.79976416,-0.2265625,-159.69740382,-83.36901744,-5.09791872,750673.11,18,3,10,31,27,0.5105,1.86
64880,62224,-24688,511.5,583.75,900800,-0.375,-0.0440783999999894,-0.2265625,24.78498738,-59.58996486,1.66992064,902791.89,18,3,31,5,43,0.36375,-0.252
22480,59792,88032,502.375,376.75,982720,207.875,89.91204288,-0.2265625,-4.13697983999999,120.86044458,-0.43971904,172621.746,18,3,7,56,7,1.01775,-0.116
65472,32176,27871,335.875,932.75,982720,-17.375,-87.9346384,7.9921875,-111.85742934,-135.31307232,179.82408576,172621.746,18,3,31,61,20,0.96075,-0.0239999999999991
6128,63840,-56479,287.875,1007.25,982720,-117.375,89.95598816,7.9921875,-151.1115867,3.3712581,-9.05299391999995,172621.746,18,3,11,0,39,0.9225,-1.412
61424,49424,-595,511,980.25,1307200,-78.375,-13.35949824,7.9921875,-0.0023432399999993,-86.04521988,-123.1349408,675054.644,18,3,26,54,27,1.01925,-0.236
4512,60400,-127681,351.875,929.5,1307200,143.875,-46.93369216,-8.015625,-133.92347382,106.34732964,-43.76976512,675054.644,19,16,9,7,31,1.02325,-0.738
22256,16368,-2973,511.875,447.75,1309440,147.875,-0.0440783999999894,-8.015625,-80.50793718,-17.66750358,53.70113216,902791.89,19,16,31,4,21,1.01425,-3.816
57328,64528,-483,270,371.75,1309440,-1.125,-1.84583487999998,-8.015625,-124.65478818,47.08346166,137.02138304,902791.89,19,16,7,37,51,0.25575,-0.642
38896,45040,93755,229.625,675.5,1309440,95.875,-9.09680607999999,-8.015625,58.35921258,-2.90599517999998,-23.90649856,902791.89,19,16,31,8,63,0.86475,-1.938
65360,64960,-84057,255.875,577.5,1309440,78,-0.351695359999979,-8.015625,99.12622176,-1.25701553999998,134.9120096,902791.89,19,16,31,12,3,1.018,-0.752
65424,22848,61369,429.75,675.75,1310080,-197.375,-42.14365664,-8.015625,146.2484793,-86.48759058,132.01162112,584444.762,19,16,30,18,63,1.02225,-1.018
65472,65328,36767,490,721.75,1310080,75.5,75.1464288,-0.0546875,63.8228517,-168.7525437,-13.7111936,584444.762,19,0,30,7,62,0.03725,-1.902
65520,41152,-32849,511.75,1019.75,1310080,-0.125,75.10248352,15.9921875,-15.96702522,78.69113334,-14.41431808,584444.762,19,0,31,62,4,0.95775,-0.192
65520,27152,-691,461.125,1021.25,853440,-1.125,-20.21496192,15.9921875,140.71274154,-2.88968675999997,66.70893504,235012.492,19,0,22,55,6,0.37575,2.976
8176,65520,-33937,452.25,969.5,853440,-0.125,9.05272768,15.9921875,-5.56743342,0.0781660200000126,-0.351828479999995,235012.492,19,0,31,49,31,0.82,1.022
65488,65056,32753,95.875,1022.75,1207360,127.875,44.95602144,15.9921875,-175.3858827,-0.0481764599999993,-139.65836608,451285.714,19,0,15,48,17,0.76775,3.838
63920,58448,-70149,7.875,719.5,1207360,-32.5,-3.47181024,-0.03125,-22.57118202,160.38342222,-0.176047359999984,451285.714,25,43,31,43,5,1.01275,-0.0180000000000007
49136,49104,-95179,383.75,575.75,1207360,-1.875,-84.02350848,-0.03125,-80.0710596,74.73159066,-97.11933504,451285.714,25,43,12,61,57,0.85275,-0.462
64336,34224,51903,383.875,30.5,81600,-99.625,-22.28039008,-0.03125,87.52620222,-89.92871574,-16.87525376,898603.112,25,43,3,31,63,0.9665,-0.00799999999999912
65472,55056,54249,431.875,111.75,81600,191.875,-46.27451296,7.1953125,-123.79407702,-2.54928354,-7.73463551999998,898603.112,25,43,0,21,63,0.79075,-0.141999999999999
65504,64592,113574,511.875,39.5,81600,-5,-2.81263103999999,-11.6171875,179.99642442,37.85322714,132.09951168,898603.112,25,43,15,63,58,0.52175,-0.151999999999999
35824,32752,-1793,367.875,1021.5,439680,-8.5,-54.49228032,-11.6171875,14.14970496,-11.59034586,-20.83032896,450624.328,25,43,28,63,51,0.61975,0.504
61424,49600,-24260,54.875,191.75,439680,-100.375,89.95598816,-11.6171875,157.58293794,-68.41198758,-0.0881567999999788,450624.328,25,43,31,57,55,1.0235,0.99
65456,62624,41912,488.875,987.75,439680,32.875,-0.0440783999999894,12.8203125,-13.35124854,135.07932924,157.41199296,450624.328,25,43,0,63,31,0.38375,2.046
44032,20464,-73728,483.25,1023.75,439680,-198.125,-0.0880236799999921,12.8203125,28.5642849,-162.86284086,-0.0881567999999788,450624.328,25,43,31,23,34,0.69175,-1.794
64640,38128,100560,511.875,803.75,439680,-186.125,-71.63093952,15.96875,-169.16761974,-101.51431584,110.82999616,450624.328,12,11,11,16,15,0.13175,-0.00999999999999979
65392,1824,-961,451.625,875,1278720,241.375,64.51167104,15.96875,104.88134172,48.0459672,-76.02560064,296080.466,12,11,16,63,40,0.075,-0.0139999999999993
64640,26352,46911,159.875,511.75,1278720,-2,-28.1690576,15.96875,-0.795762239999993,157.58516952,-107.66620224,296080.466,12,11,8,31,63,0.79975,-2.91
47920,13296,-337,383.875,315,1278720,47.875,39.3310256,15.96875,164.05062576,-119.64124446,179.82408576,296080.466,12,11,20,53,9,0.80825,-0.138
48208,37280,-74497,511.875,165,1278720,-0.125,21.44529664,15.96875,167.42926452,-174.40397958,-85.86934336,296080.466,12,11,27,61,32,1.02325,-3.182
55184,45552,-815,275.875,439.75,1172160,-72.625,-15.07336416,15.96875,72.13486824,-70.13787234,145.28309568,603184.032,12,11,19,47,60,1.009,-0.0120000000000005
65056,63312,-7197,117.875,480.25,1172160,-192.5,5.58105056,15.96875,-2.20012421999996,-131.8250847,42.09957824,603184.032,12,11,11,60,43,1.02375,3.374
32752,65456,96179,104.75,1008.25,1172160,-34.875,-77.73933344,15.96875,-2.10639641999999,84.11099772,-0.263937919999989,603184.032,12,11,31,22,31,0.43775,-1.67
53056,10768,-3118,127.875,511.75,1172160,-45.75,-0.307750079999977,15.96875,-13.28910762,20.76107292,-84.4630944,603184.032,12,11,18,63,55,0.52375,-0.572
23600,65360,-81954,383.875,195.5,1172160,-115.625,56.20601312,15.96875,-88.15476618,-1.76341757999995,-0.176047359999984,603184.032,12,11,28,28,32,0.60775,-0.77
41264,32752,122806,511.5,903.25,1270720,-34.875,48.47164384,15.96875,3.77912442,-116.3892915,115.04874304,894855.258,12,11,29,49,48,0.95975,-0.274
40448,14848,35007,255.75,1019.25,206720,-27.625,5.40526944,15.96875,-39.42661566,21.88287966,53.96480384,902350.966,12,11,21,63,61,0.51175,-1.058
65504,31136,17142,447.75,131.75,1044160,-1.75,49.26265888,15.96875,12.21662658,-110.37839454,-0.263937919999989,1322.772,12,11,31,63,59,0.95575,4.054
62192,16368,-124,186.625,1007.5,1044160,-0.125,-77.3877712,15.96875,-2.27445228,88.92867522,-0.176047359999984,1322.772,12,11,19,50,12,0.47975,-0.032
46480,46448,-394,63.875,1013.25,612160,-0.125,-55.98641984,15.96875,-10.7323827,-2.20561733999996,89.91204288,507723.986,12,11,28,59,48,1.02325,4.082
39408,65184,-1281,191.875,431.75,612160,-14.375,-10.5909456,1.1796875,133.55549118,19.77470592,-168.66225088,507723.986,20,44,0,35,63,0.77275,0.078
22832,65520,66367,484,764.5,470720,252.375,84.72649984,1.1796875,-4.26864378,-1.41288497999996,-0.0881567999999788,449742.48,20,44,31,40,50,0.2555,-0.00600000000000023
16576,24560,-42306,255.5,223.75,470720,-180.875,81.5184944,12.9296875,75.85477212,18.27490098,-0.43971904,449742.48,20,44,19,57,62,0.29175,-0.0239999999999991
65520,65360,77439,503.25,615.5,470720,-0.125,-2.59290464,12.9296875,-3.01482905999995,67.45589418,-0.176047359999984,449742.48,20,44,30,13,63,0.5775,-0.634
65264,56576,-111941,337.25,1022.25,470720,31.875,6.54784672,12.9296875,-0.156837959999954,59.00792076,-48.69163648,449742.48,20,44,31,63,61,0.1795,2.016
64576,10736,-62019,192,959.75,470720,255.75,-30.1465952,12.9296875,-77.5965591,-59.7053211,-92.90058816,449742.48,20,44,25,63,63,0.94075,-1.028
32656,65504,-110785,95.875,117.75,1265920,-1,-1.88978015999999,12.9296875,109.62142818,0.0877789800000126,-2.37331135999995,902350.966,20,44,31,28,27,0.74775,-0.016
26240,61472,-43905,42.375,679.5,1265920,-0.25,18.2372912,12.9296875,67.10072676,-135.0001347,-140.7130528,902350.966,20,44,31,15,63,0.95225,-0.294
28352,65312,-476,511.625,936.25,1307200,47.875,-2.72474047999998,12.9296875,-63.29201538,29.55854826,131.3963872,592381.394,20,44,15,3,58,0.16575,-0.654
51856,39088,101231,511.75,4.75,408960,-0.75,63.98432768,12.9296875,8.11117218,139.3284645,-104.2384704,901910.042,20,44,8,63,59,1.02,-0.0640000000000001
36336,8000,-513,127.875,147.25,327040,-3.75,44.91207616,12.9296875,-22.4292192,-13.89850494,-5.62526207999997,597452.02,20,44,1,63,63,1.00225,1.81
37952,61424,-55628,413.875,507.25,327040,-0.375,86.48431104,12.9296875,179.9811474,120.17105226,-0.527609599999948,597452.02,20,44,30,62,36,0.93325,4.088
10224,65408,-161,511,992.75,327040,-0.125,-0.131968959999995,-10.2578125,90.66451554,-59.59477206,-2.90065471999998,597452.02,20,44,31,38,10,0.19175,3.838
24624,13744,-471,239.875,1013.5,416640,-1.875,44.91207616,-10.2578125,38.40786492,-156.54570102,-171.65052992,463852.048,20,44,25,47,63,0.51175,-0.00200000000000067
58768,61872,65410,393.875,976,416640,-0.125,-3.47181024,-10.2578125,-1.81834806,-0.176579579999966,-90.08809024,463852.048,20,44,31,63,63,0.56725,-0.478
49120,65504,-125,511.625,895.75,416640,71.875,-0.175914239999997,-10.2578125,111.79654932,-173.67768036,-0.263937919999989,463852.048,20,44,31,60,41,0.72675,1.576
65392,24496,-24,255.875,579.75,416640,93.875,35.77145792,-10.2578125,150.90702582,-46.6535607,90.26360512,463852.048,20,44,1,63,63,0.541,2.302
63776,4080,-769,383.875,1012,948160,-20,11.2060464,-10.2578125,179.96930286,0.0876073200000126,-0.87917183999997,775144.392,20,44,31,21,63,1.00525,3.326
54832,49136,29247,127.875,651,948160,19.875,-42.93467168,-10.2578125,170.11319166,-50.6992767,-0.87917183999997,775144.392,20,44,20,63,41,0.89,-3.362
63312,20464,-114767,510.25,195.5,1291200,-216.125,-26.93858976,-10.2578125,-80.13302814,7.77917886,-8.70143167999998,865533.812,20,44,28,63,42,0.354,-0.258
65024,63712,73696,492.75,1022.5,1291200,-136.625,37.22165216,-10.2578125,-48.7924630199999,-11.1124401,-0.351828479999995,865533.812,20,44,17,15,63,0.9985,-0.00600000000000023
43296,10224,98176,176.25,1023.5,450240,-3,-45.04404512,-10.2578125,-2.41332737999998,-0.99935243999996,-17.31470656,586649.382,20,44,10,39,63,1.02375,4.094
39104,9408,-1533,511.5,945.75,450240,52.625,-5.71301951999999,-10.2578125,-42.96627438,-0.275284799999978,-21.1818912,586649.382,20,44,26,59,54,0.564,-0.00399999999999956
64016,17904,-9128,439.25,959.75,450240,-240.125,56.20601312,-10.2578125,-1.93284599999995,-178.59440712,-24.96118528,586649.382,20,44,31,63,63,0.8675,-0.0920000000000005
20448,50288,24492,159.875,703.75,450240,-0.5,-81.91413504,-7.5234375,-0.269276699999978,-47.53521366,-160.40053824,586649.382,15,45,30,4,31,0.4605,0.294
36816,48160,-56982,184.875,703.75,450240,88.625,-74.26765632,-0.875,-0.612426480000002,115.26290922,143.34950336,586649.382,15,45,21,20,31,0.09125,-2.706
60400,11728,-24757,511.75,534.5,450240,177.5,-0.263804799999974,-0.875,-89.92150602,-178.68178206,179.64830464,586649.382,15,45,21,41,63,0.9575,-0.0139999999999993
32304,53264,-65100,315.125,931.25,450240,-48.75,30.05857152,-0.875,-3.09619589999995,122.8853625,-132.27555904,586649.382,15,45,1,63,45,0.983,1.21
46048,1200,-1258,374.25,351.75,450240,-42.875,-0.175914239999997,-5.09375,-0.178467839999966,123.57372342,-0.615500159999954,586649.382,15,45,6,27,63,0.3725,2.412
57680,10240,131015,175.875,760.75,450240,-253.375,-39.41904928,-13.2109375,146.99314686,-14.73552558,-128.05681216,586649.382,23,17,19,10,31,0.9345,-1.244
65440,47552,-26125,485.375,976.75,1310400,-0.125,-62.97371936,-13.2109375,-0.35201753999999,167.43115278,75.84955328,380296.95,23,17,28,15,20,0.31575,1.908
58448,26080,53160,101.875,1020.25,1310400,-112.125,47.85640992,-13.2109375,-115.81989024,64.6588431,179.91197632,380296.95,23,17,21,63,20,0.9865,-3.19
37568,65504,-13057,24.125,567.25,1310400,-40.125,-3.12024799999998,-13.2109375,-5.20299707999996,-15.56362134,-0.527609599999948,380296.95,23,17,31,63,57,0.43975,-3.594
50544,55792,45988,483.5,15.75,357120,14.625,65.91792,-13.2109375,171.59634558,-0.242497019999966,-71.10372928,728847.372,23,17,28,63,1,0.95325,-0.016
42992,27088,-15118,143.875,686.5,357120,-7.875,-30.8057744,10.9921875,139.1717382,180.08362842,-112.5880736,728847.372,15,9,31,57,59,0.24475,1.586
38256,31712,-69956,508.125,511.75,1283200,-211.75,-60.51278368,10.9921875,-158.02851234,-76.37707782,-0.615500159999954,384044.804,15,9,23,15,63,0.86375,-0.246
49328,65520,39608,197.875,242.25,1283200,176.375,74.4872496,-8.0078125,-48.10787718,-0.495354360000002,-3.95534143999998,384044.804,15,9,29,46,22,0.00625,1.534
30144,34192,-32889,375.125,998.75,429760,35.875,88.72552032,-8.0078125,-65.28088326,167.76554934,-1.93385855999998,813504.78,15,9,20,15,41,1.02325,-0.194
65472,58960,-98,413.25,1012.25,1308800,-146.875,-0.0440783999999894,-8.0078125,58.52091702,45.0873819,-158.2911648,731272.454,15,9,7,35,31,1.02075,1.612
18432,51696,-13281,319.875,662.25,416960,-215.25,-76.20124864,-8.0078125,-72.51812934,22.49983146,-33.31078848,382281.108,15,9,7,17,47,1.02375,3.272
65504,58928,63418,511,4.75,416960,-1.875,-54.66806144,-8.0078125,160.65190062,16.8748305,76.81634944,382281.108,15,9,31,31,0,1.02,-3.824
65520,16592,-90177,508,1023.75,416960,-192.125,-11.16223424,-14.109375,-33.63355884,88.50570138,-90.08809024,382281.108,15,9,19,41,47,0.62375,2.038
38112,4416,65499,435.875,1021,416960,-92.125,-2.24134239999998,-0.1015625,-2.61176778,0.0155101200000126,142.47059776,382281.108,15,9,30,21,62,0.48975,3.598
16912,32752,-82046,137.5,817.25,416960,-58.875,51.24019648,-0.1015625,-112.64020542,-138.80964366,-176.66029184,382281.108,15,9,26,62,29,0.4645,1.454
45040,64768,-1357,511.625,607.75,416960,-136.875,-0.0880236799999921,-0.1015625,-0.0742680599999874,-89.91240804,-1.14284351999999,382281.108,15,9,31,36,23,0.20575,-0.00200000000000067
52368,4080,16321,351.875,1013,416960,-0.25,-8.13000991999999,-0.015625,-140.88897924,-8.44327715999999,-69.60958976,382281.108,19,39,25,63,28,0.19175,-0.924
65472,63792,-3152,511.75,808.75,416960,-0.25,-4.21887999999998,-0.015625,59.08225026,84.39544122,-3.25221696,382281.108,19,39,4,49,15,0.69675,-1.98
65520,17552,40939,510.625,996.75,1261760,21.25,88.19817696,-0.015625,-69.9239810999999,-142.64799366,85.95696768,688282.364,19,39,31,39,27,0.86825,2.408
12272,65408,49092,319.875,636.75,1261760,-1.5,-46.80185632,4.8515625,147.60580644,45.08772522,-0.0881567999999788,688282.364,1,3,0,63,28,0.89975,-3.074
65424,9504,-10753,319.875,119.25,1261760,-182.125,-51.15243904,4.8515625,-123.00580782,-81.29895366,-127.9689216,688282.364,1,3,11,38,27,1.0185,-0.0399999999999991
29888,51792,-124,195.875,748.25,1261760,52.125,86.74798272,4.8515625,177.09157014,-106.80921174,-133.681808,688282.364,1,3,0,54,37,0.06775,4.094
57616,49136,2879,63.875,965.25,1261760,-25,-35.11241184,15.71875,-45.01161984,127.12505502,132.53896448,688282.364,25,38,7,14,61,0.30775,-0.00200000000000067
22000,65344,-112001,255.875,374.5,580480,-0.125,-0.131968959999995,15.71875,168.27727212,-0.0881732399999993,-10.98658624,158512.178,25,38,7,52,46,0.96675,2.046
40320,49104,131054,9.375,767.75,1192640,255.875,-68.95027744,15.71875,180.07350048,161.7405777,178.94518016,641764.882,25,38,31,62,41,0.23975,-2.188
65456,30336,124735,498.625,581.5,1192640,-206.125,77.7831456,5.9921875,-87.66896406,-134.91241572,-44.4728896,641764.882,22,6,1,15,63,0.75975,1.534
65024,40400,-82893,511.625,95.75,1192640,21.25,87.14349024,11.9921875,-15.92084796,123.10611798,140.53700544,641764.882,22,6,14,63,56,0.898,-2.946
16368,2384,-28673,287.875,785.75,1192640,63.875,89.91204288,-8.09375,-0.823571159999993,98.52489102,-0.351828479999995,641764.882,22,6,17,37,63,1.02275,-0.00200000000000067
49136,61744,96103,423.875,202.75,1192640,211.5,44.95602144,-8.09375,-138.01038822,179.9905887,-0.615500159999954,641764.882,22,6,5,63,17,0.84975,-0.0419999999999998
14032,65312,-1654,511.5,1022.75,1149760,-248.625,-37.30967584,-8.09375,180.08362842,-135.67716678,67.41205952,39242.236,22,6,15,25,39,0.67625,-0.016
63888,26976,49058,511.875,927,625280,127.875,-4.17493471999998,-8.09375,-52.8004131,-1.37357411999995,-33.13500736,211423.058,22,6,25,37,63,0.10975,-2.4
23408,53744,-5633,450.875,423.75,625280,143.875,-1.09876512,-8.09375,-43.86526572,-49.27860702,-159.69741376,211423.058,22,6,4,53,63,1.022,0.812
52848,30208,59009,335.875,406.5,1302720,87.875,44.95602144,-8.09375,-106.10368338,-176.39662614,-0.0881567999999788,535722.66,22,6,2,2,63,0.0475,-2.228
65344,9488,65483,407.875,946.5,1302720,171.875,-16.83117536,-8.09375,112.55838288,104.05685226,-8.70143167999998,535722.66,22,6,31,26,47,0.46325,-2.69
52080,816,-32849,509.25,920,1302720,43.875,-45.04404512,-8.09375,-36.78234414,-21.44542782,174.99010496,535722.66,22,6,31,6,15,1.00025,-2.986
18160,18400,-5289,255.875,351.75,1302720,-6.125,-15.02941888,-8.046875,-34.6750287,129.27751704,-62.66623552,535722.66,22,6,23,23,62,1.021,-1.61
14512,55280,-98413,335.875,847.75,1302720,-84.875,16.83104224,-8.046875,-126.53413698,90.0877329,-69.60958976,535722.66,22,6,11,39,28,0.81675,2.124
64784,46080,-3713,255.75,73.75,1302720,-192.125,44.91207616,-8.046875,-12.5859825,2.8998747,71.1913536,535722.66,22,6,2,63,52,0.84775,-2.978
28656,47856,17271,335.875,75.75,1302720,117.875,-61.347744,-8.046875,92.71844472,-174.89990892,6.94335424,535722.66,22,6,19,29,4,0.4905,-3.074
48432,65312,-6161,285.125,1023,1302720,-160.125,-61.91903264,-8.046875,-15.34269204,-31.92690072,-1.49440575999995,535722.66,22,6,5,35,23,0.13575,-0.0299999999999994
64928,19248,64305,159.875,327,1290880,-22.375,-71.05965088,-8.046875,11.07318924,112.3168551,-0.176047359999984,564162.258,22,6,30,45,57,0.64775,-0.0220000000000002
49136,50560,64511,487,89.5,1290880,208.625,81.43060384,-1.34375,-35.03071038,-4.74998273999996,137.63661696,564162.258,22,6,14,43,20,0.65925,-0.858
10224,32608,-69709,308.875,377,1290880,-25,-0.0880236799999921,-3.203125,155.89773804,78.13460586,-0.351828479999995,564162.258,22,6,26,63,63,0.67175,-2.258
3424,35824,-51525,511.75,535.25,1290880,-61.875,-2.02161599999999,-3.203125,89.9116083,-32.00088762,18.19334592,564162.258,22,6,6,17,41,1.023,-2.5
34480,65456,-24633,339.875,1011.25,65920,-11,8.48143904,-3.203125,175.74814818,-1.96323125999998,-0.0881567999999788,900587.27,22,6,31,63,24,0.31975,0.404
63952,58080,-105915,320.25,995,65920,-16.125,30.89353184,-3.203125,7.21029402,149.55124434,60.38081472,900587.27,22,6,15,62,37,0.51225,-0.032
49136,28624,-310,178.5,183.75,1310400,-5.5,-16.91906592,-3.203125,169.0931793,-30.288564,-110.12713792,902791.89,22,6,10,28,25,0.12825,3.518
34480,65424,-121169,508.5,1017.5,459840,-75.125,63.9403824,-3.203125,119.31137178,-11.01339156,51.94332096,580917.37,22,6,21,63,56,0.48125,-0.0540000000000003
10224,32736,-2945,199.875,511.75,459840,-192.125,44.8241856,-3.6640625,168.72771228,-2.25917525999996,-4.21901312,580917.37,25,37,31,23,63,1.02375,-0.0220000000000002
63536,12208,-65,488.125,415.75,1269440,-0.5,-63.36922688,-3.6640625,-144.16273302,41.73809628,123.66201792,258601.926,25,37,13,63,47,1.01525,-1.2
10160,32704,-86,165.875,1023,1269440,-251.125,-0.615367039999995,-0.1953125,-128.50034718,170.17258602,86.5722016,258601.926,25,37,31,2,30,0.33975,-1.902
36736,46064,42550,458.375,920.25,1269440,158.375,-57.12899712,-0.1953125,-141.9544815,-4.16787791999998,162.33386432,258601.926,25,37,31,63,21,0.35175,-0.183999999999999
47200,61616,108473,473,351.75,1269440,-160.125,-69.56551136,-6.265625,180.02303244,-148.97474646,-1.23073407999999,258601.926,25,37,31,63,63,0.01775,-2.05
22512,5104,-81961,119.875,1016.75,1269440,-5.25,41.5282896,-5.3671875,111.40310244,84.45397728,16.34764416,258601.926,25,37,21,52,7,0.93,-0.00399999999999956
22544,13808,-28,147.5,511.75,1269440,-6.125,5.31737888,0.9453125,85.4672949,179.64829506,-136.49430592,258601.926,25,37,31,16,51,1.023,-1.774
4080,32,84287,239.875,661.75,1269440,-122.5,9.36034464,14.203125,57.04703274,77.25484116,-9.14088447999995,258601.926,25,37,19,63,35,0.93275,-0.00799999999999912
53232,63968,-126014,255.875,673,1269440,144.75,9.79979744,-0.1171875,-159.47767686,-0.577407840000002,16.78709696,258601.926,25,37,12,63,62,1.01775,-0.114000000000001
59216,12528,106406,319.875,826.25,1158080,181.625,-42.40732832,-0.1171875,19.7752209,-34.50096402,-60.02951872,541675.134,25,37,0,42,21,0.9695,-1.778
38032,32432,123247,223.875,79.75,655040,-64.125,-46.45029408,-0.1171875,95.62312662,-98.15747574,-101.33808192,412263.94,25,37,11,31,45,1.02375,-1.428
112,54240,79772,8.875,835.75,655040,-0.125,-51.37216544,-0.1171875,90.07794828,-164.9296431,-0.263937919999989,412263.94,25,37,15,63,26,0.01175,-3.63
9632,65168,28600,389.25,698.75,1298240,-153,-48.77939392,-0.1171875,-112.41515844,160.4002449,-64.33615616,901910.042,25,37,11,50,26,1.0115,3.598
